Session_ID,Timestamp,Weekday,Hour,Product_View,Added_to_Cart,Checkout,Purchase
SESS100409,2025-05-25 06:43:00,Sunday,6,1,0,0,0
SESS100410,2025-04-13 00:52:00,Sunday,0,1,1,1,1
SESS100411,2025-06-29 18:34:00,Sunday,18,1,0,0,0
SESS100412,2025-01-19 07:02:00,Sunday,7,1,1,1,1
SESS100413,2025-06-16 05:23:00,Monday,5,0,0,0,0
SESS100414,2025-04-09 06:55:00,Wednesday,6,0,0,0,0
SESS100415,2025-04-08 04:05:00,Tuesday,4,1,0,0,0
SESS100416,2025-05-19 20:41:00,Monday,20,1,1,0,0
SESS100417,2025-04-11 20:46:00,Friday,20,1,0,0,0
SESS100418,2025-01-07 01:29:00,Tuesday,1,1,0,0,0
SESS100419,2025-05-18 04:52:00,Sunday,4,1,0,0,0
SESS100420,2025-02-10 00:12:00,Monday,0,0,0,0,0
SESS100421,2025-01-29 17:51:00,Wednesday,17,1,0,0,0
SESS100422,2025-01-05 23:13:00,Sunday,23,1,0,0,0
SESS100423,2025-04-25 17:15:00,Friday,17,1,0,0,0
SESS100424,2025-03-01 22:48:00,Saturday,22,1,1,1,1
SESS100425,2025-05-29 02:36:00,Thursday,2,1,0,0,0
SESS100426,2025-03-24 23:19:00,Monday,23,0,0,0,0
SESS100427,2025-06-19 23:26:00,Thursday,23,1,1,0,0
SESS100428,2025-02-15 05:35:00,Saturday,5,1,0,0,0
SESS100429,2025-06-15 04:50:00,Sunday,4,1,0,0,0
SESS100430,2025-04-15 20:19:00,Tuesday,20,1,0,0,0
SESS100431,2025-05-02 23:54:00,Friday,23,1,0,0,0
SESS100432,2025-02-07 06:58:00,Friday,6,1,0,0,0
SESS100433,2025-04-17 20:24:00,Thursday,20,1,1,1,0
SESS100434,2025-04-05 18:34:00,Saturday,18,1,1,1,1
SESS100435,2025-06-04 17:55:00,Wednesday,17,1,0,0,0
SESS100436,2025-05-31 22:30:00,Saturday,22,1,0,0,0
SESS100437,2025-03-19 16:13:00,Wednesday,16,0,0,0,0
SESS100438,2025-02-01 07:58:00,Saturday,7,1,0,0,0
SESS100439,2025-02-23 04:58:00,Sunday,4,1,1,1,1
SESS100440,2025-06-17 03:19:00,Tuesday,3,1,0,0,0
SESS100441,2025-05-09 06:06:00,Friday,6,1,0,0,0
SESS100442,2025-03-23 22:23:00,Sunday,22,1,1,0,0
SESS100443,2025-02-07 16:16:00,Friday,16,1,0,0,0
SESS100444,2025-04-18 01:09:00,Friday,1,1,1,1,1
SESS100445,2025-05-22 02:16:00,Thursday,2,1,0,0,0
SESS100446,2025-06-15 07:29:00,Sunday,7,1,0,0,0
SESS100447,2025-02-13 20:46:00,Thursday,20,1,1,0,0
SESS100448,2025-06-14 17:33:00,Saturday,17,1,0,0,0
SESS100449,2025-06-21 17:48:00,Saturday,17,1,1,1,1
SESS100450,2025-02-08 16:13:00,Saturday,16,1,1,1,1
SESS100451,2025-06-08 07:42:00,Sunday,7,1,1,1,1
SESS100452,2025-05-17 00:34:00,Saturday,0,0,0,0,0
SESS100453,2025-01-06 05:51:00,Monday,5,0,0,0,0
SESS100454,2025-02-15 19:58:00,Saturday,19,1,1,1,1
SESS100455,2025-04-02 00:50:00,Wednesday,0,1,0,0,0
SESS100456,2025-04-15 06:36:00,Tuesday,6,1,0,0,0
SESS100457,2025-03-18 18:41:00,Tuesday,18,1,0,0,0
SESS100458,2025-01-09 18:25:00,Thursday,18,1,0,0,0
SESS100459,2025-01-15 16:44:00,Wednesday,16,1,0,0,0
SESS100460,2025-04-23 02:36:00,Wednesday,2,0,0,0,0
SESS100461,2025-01-25 17:14:00,Saturday,17,1,0,0,0
SESS100462,2025-05-27 07:17:00,Tuesday,7,1,1,0,0
SESS100463,2025-05-20 17:11:00,Tuesday,17,0,0,0,0
SESS100464,2025-03-22 16:13:00,Saturday,16,1,0,0,0
SESS100465,2025-04-12 18:19:00,Saturday,18,1,1,0,0
SESS100466,2025-04-11 02:24:00,Friday,2,1,1,0,0
SESS100467,2025-01-22 03:03:00,Wednesday,3,1,1,1,1
SESS100468,2025-06-08 04:49:00,Sunday,4,1,0,0,0
SESS100469,2025-04-27 07:14:00,Sunday,7,1,0,0,0
SESS100470,2025-04-21 21:43:00,Monday,21,1,1,0,0
SESS100471,2025-03-17 23:45:00,Monday,23,1,1,1,0
SESS100472,2025-02-10 04:20:00,Monday,4,1,1,0,0
SESS100473,2025-04-25 03:48:00,Friday,3,1,1,1,1
SESS100474,2025-05-24 05:06:00,Saturday,5,1,1,1,1
SESS100475,2025-03-26 04:00:00,Wednesday,4,1,0,0,0
SESS100476,2025-01-22 23:36:00,Wednesday,23,1,0,0,0
SESS100477,2025-02-13 20:17:00,Thursday,20,1,0,0,0
SESS100478,2025-01-17 21:27:00,Friday,21,1,1,1,1
SESS100479,2025-03-06 07:38:00,Thursday,7,1,0,0,0
SESS100480,2025-02-05 01:00:00,Wednesday,1,0,0,0,0
SESS100481,2025-03-28 04:51:00,Friday,4,1,0,0,0
SESS100482,2025-04-21 20:19:00,Monday,20,1,0,0,0
SESS100483,2025-02-22 07:20:00,Saturday,7,1,0,0,0
SESS100484,2025-03-24 01:47:00,Monday,1,1,0,0,0
SESS100485,2025-05-28 23:20:00,Wednesday,23,1,0,0,0
SESS100486,2025-04-12 03:07:00,Saturday,3,1,1,0,0
SESS100487,2025-02-16 16:46:00,Sunday,16,1,0,0,0
SESS100488,2025-04-24 01:53:00,Thursday,1,1,0,0,0
SESS100489,2025-04-16 07:08:00,Wednesday,7,1,1,0,0
SESS100490,2025-04-20 04:04:00,Sunday,4,1,0,0,0
SESS100491,2025-05-31 04:34:00,Saturday,4,1,0,0,0
SESS100492,2025-06-28 05:34:00,Saturday,5,1,0,0,0
SESS100493,2025-06-29 18:06:00,Sunday,18,1,0,0,0
SESS100494,2025-04-01 21:41:00,Tuesday,21,1,0,0,0
SESS100495,2025-06-16 04:48:00,Monday,4,1,0,0,0
SESS100496,2025-01-28 16:06:00,Tuesday,16,1,0,0,0
SESS100497,2025-05-13 23:28:00,Tuesday,23,1,0,0,0
SESS100498,2025-06-23 20:22:00,Monday,20,0,0,0,0
SESS100499,2025-05-04 19:18:00,Sunday,19,1,0,0,0
SESS100500,2025-01-30 20:22:00,Thursday,20,1,0,0,0
SESS100501,2025-02-23 07:22:00,Sunday,7,1,0,0,0
SESS100502,2025-06-29 06:20:00,Sunday,6,1,1,0,0
SESS100503,2025-01-07 02:41:00,Tuesday,2,1,0,0,0
SESS100504,2025-03-04 21:35:00,Tuesday,21,1,0,0,0
SESS100505,2025-04-29 23:51:00,Tuesday,23,1,1,0,0
SESS100506,2025-04-22 04:01:00,Tuesday,4,1,0,0,0
SESS100507,2025-04-27 05:24:00,Sunday,5,1,1,1,1
SESS100508,2025-01-17 19:51:00,Friday,19,1,1,1,1
SESS100509,2025-03-10 07:33:00,Monday,7,0,0,0,0
SESS100510,2025-03-23 04:39:00,Sunday,4,1,1,1,1
SESS100511,2025-02-15 01:58:00,Saturday,1,1,1,1,1
SESS100512,2025-03-20 19:11:00,Thursday,19,1,1,1,1
SESS100513,2025-05-29 04:27:00,Thursday,4,1,0,0,0
SESS100514,2025-06-27 21:35:00,Friday,21,1,1,1,1
SESS100515,2025-06-08 17:55:00,Sunday,17,1,1,1,0
SESS100516,2025-05-25 07:26:00,Sunday,7,1,0,0,0
SESS100517,2025-04-25 07:10:00,Friday,7,1,1,0,0
SESS100518,2025-03-16 17:17:00,Sunday,17,1,1,0,0
SESS100519,2025-05-26 07:35:00,Monday,7,1,0,0,0
SESS100520,2025-03-11 03:34:00,Tuesday,3,1,1,0,0
SESS100521,2025-05-20 22:27:00,Tuesday,22,1,0,0,0
SESS100522,2025-03-06 01:55:00,Thursday,1,0,0,0,0
SESS100523,2025-04-27 00:22:00,Sunday,0,1,1,0,0
SESS100524,2025-01-31 23:13:00,Friday,23,1,0,0,0
SESS100525,2025-04-01 05:10:00,Tuesday,5,1,0,0,0
SESS100526,2025-02-22 17:36:00,Saturday,17,1,1,1,1
SESS100527,2025-07-01 01:18:00,Tuesday,1,1,0,0,0
SESS100528,2025-05-12 19:08:00,Monday,19,1,0,0,0
SESS100529,2025-01-17 00:55:00,Friday,0,1,0,0,0
SESS100530,2025-02-03 23:09:00,Monday,23,1,0,0,0
SESS100531,2025-06-24 04:31:00,Tuesday,4,1,0,0,0
SESS100532,2025-06-11 05:24:00,Wednesday,5,1,0,0,0
SESS100533,2025-01-25 04:32:00,Saturday,4,1,0,0,0
SESS100534,2025-04-06 06:31:00,Sunday,6,1,1,0,0
SESS100535,2025-01-25 06:40:00,Saturday,6,1,1,1,1
SESS100536,2025-02-26 05:52:00,Wednesday,5,1,1,0,0
SESS100537,2025-03-28 20:36:00,Friday,20,1,0,0,0
SESS100538,2025-06-24 17:02:00,Tuesday,17,1,0,0,0
SESS100539,2025-04-28 16:07:00,Monday,16,0,0,0,0
SESS100540,2025-02-11 06:29:00,Tuesday,6,1,0,0,0
SESS100541,2025-02-21 20:56:00,Friday,20,1,1,0,0
SESS100542,2025-03-12 18:41:00,Wednesday,18,1,1,1,1
SESS100543,2025-01-15 04:40:00,Wednesday,4,1,0,0,0
SESS100544,2025-03-02 05:41:00,Sunday,5,1,1,1,1
SESS100545,2025-06-01 23:33:00,Sunday,23,1,1,0,0
SESS100546,2025-02-01 05:44:00,Saturday,5,1,1,1,1
SESS100547,2025-01-27 19:20:00,Monday,19,1,1,1,1
SESS100548,2025-02-04 20:04:00,Tuesday,20,1,1,1,1
SESS100549,2025-02-24 20:58:00,Monday,20,1,0,0,0
SESS100550,2025-02-25 18:57:00,Tuesday,18,1,0,0,0
SESS100551,2025-06-01 04:22:00,Sunday,4,0,0,0,0
SESS100552,2025-03-22 20:15:00,Saturday,20,1,1,1,1
SESS100553,2025-06-06 01:49:00,Friday,1,1,1,0,0
SESS100554,2025-03-19 22:33:00,Wednesday,22,1,1,1,1
SESS100555,2025-03-04 07:24:00,Tuesday,7,1,0,0,0
SESS100556,2025-06-02 18:33:00,Monday,18,1,1,1,1
SESS100557,2025-04-11 05:23:00,Friday,5,1,1,1,0
SESS100558,2025-01-19 16:37:00,Sunday,16,1,1,1,1
SESS100559,2025-04-13 01:40:00,Sunday,1,1,0,0,0
SESS100560,2025-04-20 04:05:00,Sunday,4,1,0,0,0
SESS100561,2025-02-10 00:05:00,Monday,0,1,0,0,0
SESS100562,2025-02-22 20:34:00,Saturday,20,1,0,0,0
SESS100563,2025-06-16 18:19:00,Monday,18,1,0,0,0
SESS100564,2025-03-03 17:15:00,Monday,17,1,0,0,0
SESS100565,2025-04-27 17:19:00,Sunday,17,1,0,0,0
SESS100566,2025-02-14 19:00:00,Friday,19,1,0,0,0
SESS100567,2025-02-12 07:22:00,Wednesday,7,1,0,0,0
SESS100568,2025-03-08 21:23:00,Saturday,21,1,0,0,0
SESS100569,2025-03-10 19:49:00,Monday,19,1,1,1,1
SESS100570,2025-03-09 18:31:00,Sunday,18,1,1,1,1
SESS100571,2025-04-05 21:16:00,Saturday,21,1,0,0,0
SESS100572,2025-06-22 19:14:00,Sunday,19,1,1,0,0
SESS100573,2025-01-04 23:02:00,Saturday,23,1,1,1,0
SESS100574,2025-01-11 05:14:00,Saturday,5,1,0,0,0
SESS100575,2025-03-24 00:52:00,Monday,0,1,0,0,0
SESS100576,2025-05-09 17:11:00,Friday,17,1,0,0,0
SESS100577,2025-01-13 04:04:00,Monday,4,0,0,0,0
SESS100578,2025-03-15 01:20:00,Saturday,1,1,0,0,0
SESS100579,2025-04-05 22:18:00,Saturday,22,1,1,1,1
SESS100580,2025-06-02 07:49:00,Monday,7,1,0,0,0
SESS100581,2025-05-20 23:09:00,Tuesday,23,1,0,0,0
SESS100582,2025-03-02 03:40:00,Sunday,3,1,0,0,0
SESS100583,2025-03-27 16:48:00,Thursday,16,1,0,0,0
SESS100584,2025-03-20 19:13:00,Thursday,19,1,1,1,1
SESS100585,2025-02-07 00:05:00,Friday,0,1,1,0,0
SESS100586,2025-04-17 03:29:00,Thursday,3,0,0,0,0
SESS100587,2025-01-22 19:32:00,Wednesday,19,1,0,0,0
SESS100588,2025-01-20 17:27:00,Monday,17,1,1,1,0
SESS100589,2025-04-12 02:20:00,Saturday,2,1,1,0,0
SESS100590,2025-02-04 19:09:00,Tuesday,19,1,0,0,0
SESS100591,2025-03-23 05:07:00,Sunday,5,1,0,0,0
SESS100592,2025-02-24 06:19:00,Monday,6,1,0,0,0
SESS100593,2025-01-24 21:51:00,Friday,21,1,0,0,0
SESS100594,2025-06-28 17:13:00,Saturday,17,1,1,1,1
SESS100595,2025-04-03 04:32:00,Thursday,4,1,1,0,0
SESS100596,2025-02-14 16:25:00,Friday,16,1,0,0,0
SESS100597,2025-05-21 23:06:00,Wednesday,23,1,0,0,0
SESS100598,2025-02-05 19:00:00,Wednesday,19,1,0,0,0
SESS100599,2025-02-26 20:12:00,Wednesday,20,1,1,1,1
SESS100600,2025-05-31 00:58:00,Saturday,0,1,1,1,0
SESS100601,2025-04-24 20:05:00,Thursday,20,1,0,0,0
SESS100602,2025-03-26 19:02:00,Wednesday,19,1,1,0,0
SESS100603,2025-04-22 04:31:00,Tuesday,4,1,0,0,0
SESS100604,2025-02-15 03:13:00,Saturday,3,1,1,1,1
SESS100605,2025-06-07 23:41:00,Saturday,23,1,0,0,0
SESS100606,2025-05-22 07:03:00,Thursday,7,1,0,0,0
SESS100607,2025-04-18 22:41:00,Friday,22,1,0,0,0
SESS100608,2025-06-11 16:24:00,Wednesday,16,1,1,1,1
SESS100609,2025-05-26 02:24:00,Monday,2,1,1,0,0
SESS100610,2025-01-09 00:03:00,Thursday,0,1,0,0,0
SESS100611,2025-04-02 23:10:00,Wednesday,23,1,0,0,0
SESS100612,2025-03-10 17:48:00,Monday,17,0,0,0,0
SESS100613,2025-02-27 04:22:00,Thursday,4,0,0,0,0
SESS100614,2025-02-14 21:15:00,Friday,21,1,0,0,0
SESS100615,2025-06-29 03:58:00,Sunday,3,1,0,0,0
SESS100616,2025-04-01 20:36:00,Tuesday,20,1,0,0,0
SESS100617,2025-05-08 01:11:00,Thursday,1,1,1,1,1
SESS100618,2025-05-16 07:00:00,Friday,7,1,0,0,0
SESS100619,2025-02-04 02:45:00,Tuesday,2,1,0,0,0
SESS100620,2025-03-24 17:01:00,Monday,17,1,0,0,0
SESS100621,2025-02-06 19:54:00,Thursday,19,1,1,1,1
SESS100622,2025-06-20 04:37:00,Friday,4,1,1,1,1
SESS100623,2025-04-23 07:41:00,Wednesday,7,1,0,0,0
SESS100624,2025-05-25 03:14:00,Sunday,3,1,0,0,0
SESS100625,2025-04-08 01:46:00,Tuesday,1,1,1,0,0
SESS100626,2025-06-30 04:54:00,Monday,4,0,0,0,0
SESS100627,2025-05-26 17:11:00,Monday,17,1,0,0,0
SESS100628,2025-06-06 23:40:00,Friday,23,1,0,0,0
SESS100629,2025-02-07 02:47:00,Friday,2,1,1,1,1
SESS100630,2025-01-24 02:28:00,Friday,2,1,1,0,0
SESS100631,2025-04-01 00:50:00,Tuesday,0,1,1,1,0
SESS100632,2025-02-13 05:31:00,Thursday,5,1,1,1,0
SESS100633,2025-05-28 23:10:00,Wednesday,23,1,0,0,0
SESS100634,2025-01-10 01:01:00,Friday,1,1,0,0,0
SESS100635,2025-01-20 02:10:00,Monday,2,0,0,0,0
SESS100636,2025-02-11 18:35:00,Tuesday,18,1,0,0,0
SESS100637,2025-03-29 07:45:00,Saturday,7,1,0,0,0
SESS100638,2025-02-13 05:10:00,Thursday,5,1,1,0,0
SESS100639,2025-04-16 00:42:00,Wednesday,0,1,1,1,1
SESS100640,2025-05-06 20:03:00,Tuesday,20,1,0,0,0
SESS100641,2025-03-18 07:12:00,Tuesday,7,1,1,0,0
SESS100642,2025-01-22 07:54:00,Wednesday,7,1,0,0,0
SESS100643,2025-05-02 07:57:00,Friday,7,1,1,1,1
SESS100644,2025-04-09 03:11:00,Wednesday,3,1,1,1,1
SESS100645,2025-03-10 17:09:00,Monday,17,1,0,0,0
SESS100646,2025-01-23 03:51:00,Thursday,3,1,0,0,0
SESS100647,2025-05-31 23:35:00,Saturday,23,1,1,1,0
SESS100648,2025-06-26 07:36:00,Thursday,7,1,0,0,0
SESS100649,2025-01-22 04:57:00,Wednesday,4,1,1,1,1
SESS100650,2025-05-27 20:07:00,Tuesday,20,1,0,0,0
SESS100651,2025-02-12 22:51:00,Wednesday,22,1,1,1,1
SESS100652,2025-02-21 20:53:00,Friday,20,1,1,1,1
SESS100653,2025-01-24 04:35:00,Friday,4,1,1,1,1
SESS100654,2025-01-05 05:07:00,Sunday,5,1,1,1,1
SESS100655,2025-01-26 19:36:00,Sunday,19,1,0,0,0
SESS100656,2025-05-19 03:56:00,Monday,3,1,0,0,0
SESS100657,2025-05-06 07:02:00,Tuesday,7,1,0,0,0
SESS100658,2025-06-09 04:02:00,Monday,4,1,0,0,0
SESS100659,2025-06-26 23:03:00,Thursday,23,1,0,0,0
SESS100660,2025-04-06 16:21:00,Sunday,16,1,1,1,1
SESS100661,2025-06-28 19:55:00,Saturday,19,1,1,1,1
SESS100662,2025-03-25 00:46:00,Tuesday,0,1,0,0,0
SESS100663,2025-02-19 06:13:00,Wednesday,6,0,0,0,0
SESS100664,2025-04-16 07:48:00,Wednesday,7,1,0,0,0
SESS100665,2025-01-15 21:04:00,Wednesday,21,1,0,0,0
SESS100666,2025-02-04 16:11:00,Tuesday,16,1,0,0,0
SESS100667,2025-01-15 23:02:00,Wednesday,23,1,0,0,0
SESS100668,2025-06-30 22:17:00,Monday,22,1,0,0,0
SESS100669,2025-04-12 19:43:00,Saturday,19,1,1,1,1
SESS100670,2025-05-03 03:22:00,Saturday,3,1,0,0,0
SESS100671,2025-06-26 18:18:00,Thursday,18,1,1,0,0
SESS100672,2025-02-24 23:41:00,Monday,23,1,1,0,0
SESS100673,2025-05-12 16:55:00,Monday,16,1,0,0,0
SESS100674,2025-01-04 07:58:00,Saturday,7,1,1,0,0
SESS100675,2025-02-28 00:38:00,Friday,0,1,1,0,0
SESS100676,2025-06-15 00:27:00,Sunday,0,1,0,0,0
SESS100677,2025-04-29 00:13:00,Tuesday,0,1,0,0,0
SESS100678,2025-06-10 04:37:00,Tuesday,4,1,0,0,0
SESS100679,2025-06-20 03:35:00,Friday,3,1,0,0,0
SESS100680,2025-03-18 19:30:00,Tuesday,19,1,0,0,0
SESS100681,2025-06-14 02:55:00,Saturday,2,1,0,0,0
SESS100682,2025-06-17 01:12:00,Tuesday,1,1,0,0,0
SESS100683,2025-01-16 04:42:00,Thursday,4,1,1,1,1
SESS100684,2025-03-18 00:58:00,Tuesday,0,1,0,0,0
SESS100685,2025-01-10 22:21:00,Friday,22,1,1,1,1
SESS100686,2025-06-22 03:32:00,Sunday,3,1,1,0,0
SESS100687,2025-05-23 21:18:00,Friday,21,1,1,1,1
SESS100688,2025-02-17 02:41:00,Monday,2,1,0,0,0
SESS100689,2025-03-21 05:50:00,Friday,5,1,1,1,1
SESS100690,2025-02-01 07:03:00,Saturday,7,1,0,0,0
SESS100691,2025-06-08 18:30:00,Sunday,18,1,0,0,0
SESS100692,2025-06-25 04:33:00,Wednesday,4,1,1,0,0
SESS100693,2025-02-05 22:21:00,Wednesday,22,1,0,0,0
SESS100694,2025-04-28 20:20:00,Monday,20,1,1,1,1
SESS100695,2025-02-16 02:40:00,Sunday,2,1,0,0,0
SESS100696,2025-02-23 21:36:00,Sunday,21,1,0,0,0
SESS100697,2025-01-23 20:39:00,Thursday,20,1,1,1,1
SESS100698,2025-01-02 17:34:00,Thursday,17,1,0,0,0
SESS100699,2025-01-05 02:48:00,Sunday,2,1,1,0,0
SESS100700,2025-06-10 23:14:00,Tuesday,23,1,1,1,1
SESS100701,2025-06-01 01:10:00,Sunday,1,1,1,0,0
SESS100702,2025-04-28 02:27:00,Monday,2,0,0,0,0
SESS100703,2025-02-05 02:57:00,Wednesday,2,1,0,0,0
SESS100704,2025-02-13 04:01:00,Thursday,4,1,0,0,0
SESS100705,2025-02-03 22:46:00,Monday,22,1,0,0,0
SESS100706,2025-02-02 03:45:00,Sunday,3,1,1,0,0
SESS100707,2025-03-07 17:38:00,Friday,17,0,0,0,0
SESS100708,2025-06-19 19:41:00,Thursday,19,1,1,1,1
SESS100709,2025-02-02 00:30:00,Sunday,0,1,1,0,0
SESS100710,2025-01-04 01:26:00,Saturday,1,1,0,0,0
SESS100711,2025-03-11 20:26:00,Tuesday,20,1,1,0,0
SESS100712,2025-02-01 01:07:00,Saturday,1,1,0,0,0
SESS100713,2025-06-05 22:49:00,Thursday,22,1,0,0,0
SESS100714,2025-02-22 03:45:00,Saturday,3,1,1,1,0
SESS100715,2025-06-27 07:21:00,Friday,7,1,1,1,1
SESS100716,2025-05-28 07:09:00,Wednesday,7,0,0,0,0
SESS100717,2025-05-11 18:46:00,Sunday,18,1,0,0,0
SESS100718,2025-06-14 23:29:00,Saturday,23,0,0,0,0
SESS100719,2025-03-18 00:29:00,Tuesday,0,1,0,0,0
SESS100720,2025-01-12 01:23:00,Sunday,1,1,1,0,0
SESS100721,2025-01-25 17:00:00,Saturday,17,1,0,0,0
SESS100722,2025-02-14 02:22:00,Friday,2,1,0,0,0
SESS100723,2025-03-10 18:23:00,Monday,18,1,1,1,0
SESS100724,2025-03-12 04:44:00,Wednesday,4,1,0,0,0
SESS100725,2025-06-16 21:07:00,Monday,21,1,0,0,0
SESS100726,2025-02-10 19:26:00,Monday,19,1,0,0,0
SESS100727,2025-05-27 06:11:00,Tuesday,6,1,0,0,0
SESS100728,2025-06-06 16:55:00,Friday,16,1,0,0,0
SESS100729,2025-02-04 07:58:00,Tuesday,7,1,0,0,0
SESS100730,2025-04-23 17:04:00,Wednesday,17,1,1,0,0
SESS100731,2025-06-23 23:42:00,Monday,23,0,0,0,0
SESS100732,2025-05-13 19:27:00,Tuesday,19,1,1,1,1
SESS100733,2025-04-09 20:53:00,Wednesday,20,1,0,0,0
SESS100734,2025-06-06 17:00:00,Friday,17,1,1,0,0
SESS100735,2025-05-07 21:04:00,Wednesday,21,1,1,1,1
SESS100736,2025-05-10 23:35:00,Saturday,23,1,0,0,0
SESS100737,2025-03-02 18:29:00,Sunday,18,1,0,0,0
SESS100738,2025-01-24 07:28:00,Friday,7,1,0,0,0
SESS100739,2025-06-17 16:06:00,Tuesday,16,1,1,1,0
SESS100740,2025-06-05 01:56:00,Thursday,1,1,1,0,0
SESS100741,2025-03-30 03:52:00,Sunday,3,1,1,1,1
SESS100742,2025-06-09 07:45:00,Monday,7,1,0,0,0
SESS100743,2025-01-30 19:48:00,Thursday,19,1,1,1,1
SESS100744,2025-03-17 03:44:00,Monday,3,1,0,0,0
SESS100745,2025-05-07 20:52:00,Wednesday,20,1,0,0,0
SESS100746,2025-01-29 00:39:00,Wednesday,0,1,1,0,0
SESS100747,2025-02-26 06:52:00,Wednesday,6,1,0,0,0
SESS100748,2025-01-29 05:02:00,Wednesday,5,0,0,0,0
SESS100749,2025-06-22 19:49:00,Sunday,19,1,0,0,0
SESS100750,2025-05-31 20:31:00,Saturday,20,1,0,0,0
SESS100751,2025-05-23 05:53:00,Friday,5,1,0,0,0
SESS100752,2025-02-15 21:46:00,Saturday,21,1,1,1,1
SESS100753,2025-03-25 04:26:00,Tuesday,4,0,0,0,0
SESS100754,2025-06-27 23:17:00,Friday,23,1,1,1,0
SESS100755,2025-02-06 05:38:00,Thursday,5,1,0,0,0
SESS100756,2025-03-19 02:45:00,Wednesday,2,1,0,0,0
SESS100757,2025-02-25 22:13:00,Tuesday,22,1,1,1,1
SESS100758,2025-06-16 21:32:00,Monday,21,1,0,0,0
SESS100759,2025-01-31 03:35:00,Friday,3,1,0,0,0
SESS100760,2025-06-21 05:43:00,Saturday,5,1,0,0,0
SESS100761,2025-03-16 05:51:00,Sunday,5,1,1,1,1
SESS100762,2025-01-15 22:17:00,Wednesday,22,1,1,1,1
SESS100763,2025-01-17 01:13:00,Friday,1,1,1,0,0
SESS100764,2025-01-27 23:47:00,Monday,23,1,0,0,0
SESS100765,2025-05-12 01:44:00,Monday,1,1,0,0,0
SESS100766,2025-04-11 05:50:00,Friday,5,0,0,0,0
SESS100767,2025-03-22 17:00:00,Saturday,17,1,1,0,0
SESS100768,2025-04-24 23:58:00,Thursday,23,1,0,0,0
SESS100769,2025-04-05 22:49:00,Saturday,22,1,1,1,0
SESS100770,2025-01-20 21:11:00,Monday,21,1,1,1,1
SESS100771,2025-03-09 20:10:00,Sunday,20,1,1,1,1
SESS100772,2025-02-09 17:09:00,Sunday,17,0,0,0,0
SESS100773,2025-06-02 17:49:00,Monday,17,0,0,0,0
SESS100774,2025-06-08 01:31:00,Sunday,1,1,0,0,0
SESS100775,2025-01-20 02:33:00,Monday,2,1,1,1,1
SESS100776,2025-04-18 04:05:00,Friday,4,1,0,0,0
SESS100777,2025-06-20 02:21:00,Friday,2,1,1,0,0
SESS100778,2025-05-17 07:35:00,Saturday,7,1,0,0,0
SESS100779,2025-01-03 19:42:00,Friday,19,1,1,1,1
SESS100780,2025-03-04 17:43:00,Tuesday,17,0,0,0,0
SESS100781,2025-04-08 19:24:00,Tuesday,19,1,0,0,0
SESS100782,2025-01-08 03:32:00,Wednesday,3,1,0,0,0
SESS100783,2025-01-13 01:57:00,Monday,1,1,1,1,1
SESS100784,2025-05-18 16:40:00,Sunday,16,1,0,0,0
SESS100785,2025-02-25 05:53:00,Tuesday,5,1,0,0,0
SESS100786,2025-06-30 05:41:00,Monday,5,1,1,0,0
SESS100787,2025-01-08 06:45:00,Wednesday,6,1,1,1,0
SESS100788,2025-05-23 18:36:00,Friday,18,1,0,0,0
SESS100789,2025-04-16 04:28:00,Wednesday,4,1,0,0,0
SESS100790,2025-01-06 04:43:00,Monday,4,1,1,0,0
SESS100791,2025-01-17 17:44:00,Friday,17,1,1,1,1
SESS100792,2025-06-26 01:38:00,Thursday,1,1,0,0,0
SESS100793,2025-04-24 04:25:00,Thursday,4,1,1,1,1
SESS100794,2025-04-12 01:40:00,Saturday,1,1,0,0,0
SESS100795,2025-06-16 03:00:00,Monday,3,1,0,0,0
SESS100796,2025-02-01 17:00:00,Saturday,17,1,1,1,1
SESS100797,2025-02-24 03:13:00,Monday,3,1,0,0,0
SESS100798,2025-05-12 20:10:00,Monday,20,1,0,0,0
SESS100799,2025-03-06 22:07:00,Thursday,22,1,0,0,0
SESS100800,2025-01-15 06:41:00,Wednesday,6,1,1,1,1
SESS100801,2025-05-30 07:21:00,Friday,7,1,0,0,0
SESS100802,2025-03-02 19:18:00,Sunday,19,1,0,0,0
SESS100803,2025-03-24 07:28:00,Monday,7,1,0,0,0
SESS100804,2025-06-27 20:36:00,Friday,20,1,0,0,0
SESS100805,2025-04-20 21:00:00,Sunday,21,1,0,0,0
SESS100806,2025-06-15 05:17:00,Sunday,5,1,1,0,0
SESS100807,2025-05-04 06:28:00,Sunday,6,1,1,1,1
SESS100808,2025-06-05 18:53:00,Thursday,18,1,0,0,0
SESS100809,2025-05-18 22:16:00,Sunday,22,1,0,0,0
SESS100810,2025-01-20 16:54:00,Monday,16,1,1,1,1
SESS100811,2025-06-01 22:58:00,Sunday,22,1,1,0,0
SESS100812,2025-05-20 07:41:00,Tuesday,7,1,0,0,0
SESS100813,2025-02-28 01:08:00,Friday,1,1,0,0,0
SESS100814,2025-04-13 03:32:00,Sunday,3,1,1,0,0
SESS100815,2025-06-07 21:48:00,Saturday,21,1,1,1,1
SESS100816,2025-06-18 20:47:00,Wednesday,20,1,0,0,0
SESS100817,2025-01-11 23:48:00,Saturday,23,1,1,1,1
SESS100818,2025-02-23 03:24:00,Sunday,3,1,0,0,0
